JMIA,0.87,2.52,237.67,-80.27,-1,1,1,-1/11,hold,1.6-15.04,1.01,83.0,5.1369395,4.53,Buy time,3.32 million,Consumer Cyclical,Internet Retail,2.91,2.69,3.06,1.07,0.82,0.55
TDY,0.88,477.07,66.07,-18.35,0,0.32,0.06,0/11,buy,380.63-522.5,-4.96,9.0,600.0,577.73,- +Buy time -,329.52 thousand,Technology,Scientific & Technical Instruments,1.028,494.58,588.36,1.04,0.81,0.2
GIII,0.88,25.56,119.74,-37.48,0,0.61,0.45,0/11,hold,20.66-36.18,-4.58,28.999999999999996,40.0,34.75,- +Buy time -,629.44 thousand,Consumer Cyclical,Apparel Manufacturing,1.634,27.17,32.07,1.06,0.8,0.12
NDAQ,0.88,77.73,64.22,-12.68,-1,0.03,0.04,-1/11,strongBuy,58.28-84.15,1.48,8.0,101.0,92.36,Buy time,3.33 million,Financial Services,Financial Data & Stock Exchanges,1.03,77.75,91.51,1.0,0.85,0.17
UZE,0.88,22.05,74.45,3.53,-1,1,1,-1/11,,17.14-23.8,0.91,7.000000000000001,0.1,0.1,Buy time,23.99 thousand,N/A,N/A,1,21.88,26.72,0.99,0.83,0.66
DFP,0.89,19.89,87.38,-3.31,0,1,1,0/11,,18.2-21.73,-1.63,8.0,0.1,0.1,Buy time,68.33 thousand,Financial Services,Asset Management,1,20.06,24.0,1.01,0.83,0.18
DSGX,0.89,107.05,10.13,-29.75,0,-0.1,-0.16,0/11,buy,89.0-124.31,6.52,14.000000000000002,135.0,127.1,- +Buy time -,324.65 thousand,Technology,Software - Application,0.742,107.23,129.17,1.0,0.83,0.22
PODD,0.9,255.8,86.54,-28.19,0,0.27,0.31,0/11,buy,160.19-289.46,-3.92,12.0,350.0,331.8,- Buy time -,803.16 thousand,Healthcare,Medical Devices,1.303,269.04,316.91,1.05,0.81,0.22
GL,0.91,121.15,65.19,-1.77,-1,-0.15,-0.05,-1/11,buy,76.55-133.76,-4.94,9.0,188.0,164.36,Sell ALL,745.22 thousand,Financial Services,Insurance - Life,0.604,125.57,148.59,1.04,0.82,0.09
TRU,0.92,85.39,86.29,-22.94,-1,0.09,0.09,-1/11,buy,66.38-113.17,0.3,25.0,130.0,117.25,- +Buy time -,2.19 million,Financial Services,Financial Data & Stock Exchanges,1.671,86.93,102.66,1.02,0.83,0.32
AVT,0.92,49.74,73.14,8.41,-2,0.12,0.17,-2/11,hold,39.22-59.24,0.81,16.0,64.0,57.88,Sell ALL,1.01 million,Technology,Electronics & Computer Distribution,1.059,49.3,58.82,0.99,0.85,0.11
AZPN,0.93,264.6,49.32,-37.18,1,-0.46,-0.32,1/4,hold,171.2502-277.37,0.19,5.0,315.0,293.07,Buy,743.79 thousand,Technology,Software - Application,0.729,268.35,326.1,1.01,0.81,-0.05
ESOA,0.94,9.62,175.49,-15.78,-3,0.23,1.83,-3/11,buy,5.7-19.83,-0.62,51.0,20.0,20.0,Buy time,264.61 thousand,Industrials,Engineering & Construction,0.989,10.09,12.13,1.05,0.79,0.31
FA,0.94,14.94,177.85,-58.06,-1,-0.03,-0.15,-1/11,hold,12.32-20.79,7.56,28.000000000000004,20.0,18.29,Buy time,1.44 million,Industrials,Specialty Business Services,1.223,15.44,18.4,1.03,0.81,0.33
STTK,0.95,1.05,96.05,-1.34,-2,-0.04,-0.12,-2/11,hold,0.692-11.76,-13.33,91.0,4.0,3.23,Buy time,152.87 thousand,Healthcare,Biotechnology,1,1.17,1.38,1.11,0.76,0.45
LEGH,0.95,25.27,113.89,-8.67,-1,0.1,0.18,-1/11,strongBuy,20.55-29.305,-5.07,14.000000000000002,36.0,34.75,- +Buy time -,84.67 thousand,Consumer Cyclical,Residential Construction,0.906,25.88,31.04,1.02,0.81,0.02
TILE,0.96,19.31,141.45,-47.59,0,0.09,0.38,0/11,strongBuy,14.13-27.34,-3.03,28.999999999999996,34.0,32.67,Buy time,593.43 thousand,Consumer Cyclical,Furnishings, Fixtures & Appliances,1.933,20.28,23.91,1.05,0.81,0.05
APPN,0.96,31.35,107.8,-8.8,-2,0.24,3.77,-2/11,hold,24.0-43.33,4.11,28.000000000000004,40.0,36.17,Buy,618.70 thousand,Technology,Software - Infrastructure,1.782,31.32,37.1,1.0,0.85,0.21
FSS,0.97,86.35,48.0,-26.93,-1,0.03,0.04,-1/11,strongBuy,66.47-102.18,9.88,15.0,115.0,109.08,Buy time,644.23 thousand,Industrials,Pollution & Treatment Controls,1.106,82.78,97.21,0.96,0.89,0.22
HIX,0.98,4.12,89.4,-5.79,0,1,1,0/11,,3.65-4.54,-0.75,9.0,0.1,0.1,Buy time,480.51 thousand,Financial Services,Asset Management,0.949,4.18,4.98,1.01,0.83,0.26
NXRT,0.98,38.54,103.09,2.52,-2,-0.01,-0.05,-2/11,hold,30.98-48.37,-0.74,20.0,50.0,45.93,Buy time,161.25 thousand,Real Estate,REIT - Residential,1.196,39.22,47.1,1.02,0.82,0.24
RIO,0.98,59.86,50.29,6.54,-1,1,1,-1/11,buy,51.67-74.24,-6.68,19.0,94.0,86.51,Sell,3.08 million,Basic Materials,Other Industrial Metals & Mining,0.679,60.86,72.31,1.02,0.83,0.1
FLC,0.99,16.45,67.85,-4.6,0,1,1,0/11,,14.8-17.48,-2.17,6.0,0.1,0.1,Buy time,28.84 thousand,Financial Services,Asset Management,0.768,16.69,20.38,1.01,0.81,0.62
GDV,0.99,24.07,77.33,-3.01,0,1,1,0/11,,20.1-25.67,0.33,6.0,0.1,0.1,Buy time,184.64 thousand,Financial Services,Asset Management,1.094,23.99,28.89,1.0,0.83,0.19
QCOM,0.99,140.55,124.31,-43.56,1,0.45,0.15,1/11,hold,120.8-230.63,-12.6,39.0,245.0,211.6,Buy time,9.43 million,Technology,Semiconductors,1.287,155.77,183.13,1.11,0.77,0.19
DAY,1.0,60.04,51.1,-15.75,-1,0.2,0.46,-1/11,hold,47.08-82.69,3.96,27.0,95.0,83.35,- +Buy time -,2.16 million,Technology,Software - Application,1.204,59.64,70.68,0.99,0.85,0.05
SUNS,1.0,11.01,82.52,7.62,-2,0,0,-2/11,buy,7.8-15.74,-0.36,30.0,15.0,13.78,- +Buy time -,143.44 thousand,Real Estate,REIT - Mortgage,1,11.08,13.07,1.01,0.84,0.17
LEG,1.0,9.6,-27.23,9.14,-2,0.03,0.14,-2/11,hold,6.48-14.3,14.0,33.0,11.0,10.5,Buy time,2.91 million,Consumer Cyclical,Furnishings, Fixtures & Appliances,1.003,8.71,10.18,0.91,0.94,0.13
MAYS,1.01,36.5,-0.37,-22.13,0,1,1,0/11,,36.0-46.0,-4.6,21.0,0.1,0.1,Sell ALL,236,Real Estate,Real Estate Services,1,38.36,inf,1.05,0.0,2.5
OPHC,1.01,4.25,25.59,-20.12,-1,1,1,-1/11,hold,3.53-5.9,0.0,28.000000000000004,5.5,5.5,Buy time,56.43 thousand,Financial Services,Banks - Regional,0.307,4.39,5.2,1.03,0.82,1.25
NXE,1.01,5.39,144.75,-37.47,0,1,1,0/11,,3.91-8.96,8.25,40.0,0.1,0.1,Buy time,11.67 million,Energy,Uranium,2.324,5.3,6.1,0.98,0.88,0.19
SSP,1.02,2.36,-48.56,180.59,-6,-0.58,-0.59,-6/11,buy,1.36-4.65,-42.68,49.0,10.0,7.72,- Buy time -,1.19 million,Communication Services,Broadcasting,0.926,2.44,2.87,1.03,0.82,0.43
NVDA,1.03,114.21,127.02,-29.2,-1,0.1,0.14,-1/11,buy,86.62-153.13,-2.89,25.0,220.0,191.56,Buy time,308.72 million,Technology,Semiconductors,1.958,119.37,140.94,1.05,0.81,0.16
KE,1.04,14.94,150.78,-23.04,0,0.03,0.17,0/11,buy,12.41-24.45,-15.8,39.0,28.0,24.62,- +Buy time -,147.12 thousand,Industrials,Electrical Equipment & Parts,1.177,16.39,19.25,1.1,0.78,0.08
PDT,1.04,12.76,60.35,6.22,0,1,1,0/11,,11.18-13.55,-0.94,6.0,0.1,0.1,Buy,127.32 thousand,Financial Services,Asset Management,0.794,12.74,15.25,1.0,0.84,0.14
GM,1.05,45.33,114.03,-7.49,-1,0.2,0.09,-1/11,buy,38.96-61.24,-9.85,26.0,83.0,68.66,Sell ALL,14.80 million,Consumer Cyclical,Auto Manufacturers,1.277,48.22,57.21,1.06,0.79,0.14
KALU,1.06,68.97,100.31,13.62,-2,0.76,1.21,-2/11,hold,46.81-102.42,-0.84,33.0,64.0,64.0,Buy time,192.63 thousand,Basic Materials,Aluminum,1.311,66.39,80.65,0.96,0.86,0.22
VRNS,1.07,43.22,8.4,22.39,-2,0.07,0.62,-2/11,buy,36.53-60.58,2.23,28.999999999999996,65.0,58.11,- +Buy time -,1.54 million,Technology,Software - Infrastructure,0.755,41.99,50.64,0.97,0.85,0.02
CMPO,1.07,11.32,25.22,-36.32,1,-0.04,-0.13,1/11,buy,4.969269-14.709302,-0.53,23.0,17.0,16.09,Buy time,1.05 million,Industrials,Metal Fabrication,0.897,11.85,13.96,1.05,0.81,0.1
ACA,1.08,84.28,46.23,-48.01,1,-0.24,-0.32,1/11,buy,68.11-113.43,2.98,26.0,125.0,118.42,Buy time,319.79 thousand,Industrials,Engineering & Construction,0.849,85.69,101.61,1.02,0.83,0.07
FXED,1.1,17.69,81.62,-6.62,-1,1,1,-1/11,,16.85-19.57,-2.7,10.0,0.1,0.1,Buy time,7.24 thousand,N/A,N/A,1,18.07,21.88,1.02,0.81,1.62
PTY,1.11,13.82,73.74,-11.0,1,1,1,1/11,,11.7-14.87,-2.79,7.000000000000001,0.1,0.1,Buy time,842.61 thousand,Financial Services,Asset Management,0.86,14.14,16.8,1.02,0.82,0.13
EPC,1.11,30.45,55.3,-4.58,-1,0.0,-0.34,-1/11,buy,26.65-41.5,1.46,27.0,43.0,39.5,Buy time,524.91 thousand,Consumer Defensive,Household & Personal Products,0.942,30.63,36.5,1.01,0.83,0.02
TDF,1.12,9.39,118.58,25.35,-1,1,1,-1/11,,7.49-10.41,-9.37,10.0,0.1,0.1,- +Buy time -,86.71 thousand,Financial Services,Asset Management,0.474,9.46,11.3,1.01,0.83,0.42
HD,1.12,365.19,57.66,-28.3,0,0.1,0.03,0/11,buy,323.77-439.37,3.22,17.0,484.0,455.99,Buy time,3.88 million,Consumer Cyclical,Home Improvement Retail,1.091,373.87,446.0,1.02,0.82,0.09
SCI,1.14,76.25,62.27,4.63,-1,0.06,0.07,-1/11,buy,67.19-89.37,-3.97,15.0,98.0,93.36,Sell ALL,1.36 million,Consumer Cyclical,Personal Services,0.822,79.48,95.18,1.04,0.8,0.22
GILD,1.14,102.8,54.67,26.47,-2,0.24,0.14,-2/11,buy,62.07-119.96,-4.58,14.000000000000002,140.0,127.09,Sell ALL,10.25 million,Healthcare,Drug Manufacturers - General,0.343,108.71,129.51,1.06,0.79,0.19
GCMG,1.14,12.72,74.11,-15.27,0,0.04,0.2,0/11,hold,9.25-14.48,-5.45,12.0,16.0,14.94,Buy time,414.45 thousand,Financial Services,Asset Management,0.666,13.27,15.92,1.04,0.8,0.27
VC,1.17,80.56,108.09,6.1,-2,3.01,1.55,-2/11,hold,65.1-117.94,-0.42,32.0,110.0,100.88,- +Buy time -,392.11 thousand,Consumer Cyclical,Auto Parts,1.326,80.87,94.87,1.0,0.85,0.11
PYXS,1.17,1.25,4.06,-7.33,-3,0.03,0.08,-3/11,buy,0.833-5.39,14.74,77.0,8.0,7.0,Buy time,609.77 thousand,Healthcare,Biotechnology,1.171,1.18,1.4,0.94,0.89,0.07
PCN,1.17,12.87,78.12,-10.98,1,1,1,1/11,,11.3-14.36,-3.93,10.0,0.1,0.1,- +Buy time -,304.14 thousand,Financial Services,Asset Management,0.858,13.24,16.04,1.03,0.8,0.25
METCB,1.18,8.93,38.67,20.0,-1,1,1,-1/11,,6.01-12.434018,4.08,28.000000000000004,0.1,0.1,- +Buy time -,56.44 thousand,Basic Materials,Coking Coal,1.067,8.47,9.86,0.95,0.91,0.29
XBIT,1.18,3.03,144.99,-1.16,1,-0.19,-1.84,1/11,,2.65-9.45,-14.81,68.0,0.1,0.1,Sell ALL,49.02 thousand,Healthcare,Biotechnology,1.278,3.31,3.87,1.09,0.78,0.12
BBWI,1.18,31.19,145.46,-28.62,-2,0.07,0.07,-2/11,buy,24.96-52.99,3.05,41.0,65.0,54.62,Buy time,6.35 million,Consumer Cyclical,Specialty Retail,1.671,32.68,38.33,1.05,0.81,0.21
UPBD,1.19,24.52,144.54,-38.64,-1,0.08,0.08,-1/11,buy,19.68-38.72,0.09,37.0,50.0,43.56,Buy,549.39 thousand,Technology,Software - Application,1.919,25.17,29.68,1.03,0.83,0.14
KN,1.2,16.56,96.83,-16.75,-1,-0.01,-0.04,-1/11,buy,12.19-20.86,1.03,21.0,25.0,22.88,Buy time,885.31 thousand,Technology,Electronic Components,1.409,16.3,19.23,0.98,0.86,0.13
ARIS,1.2,26.42,208.36,5.35,-1,-0.03,-0.06,-1/11,hold,13.344-33.95,-20.55,22.0,35.0,33.67,Buy,892.91 thousand,Utilities,Utilities - Regulated Water,1.811,29.45,35.54,1.11,0.74,0.2
QUBT,1.2,7.82,123.69,0.85,-1,-0.05,-0.97,-1/11,buy,0.355-27.15,-6.96,71.0,8.5,8.5,Buy time,18.88 million,Technology,Computer Hardware,2.999,7.77,9.28,0.99,0.84,0.24
MEDP,1.21,307.75,116.18,-38.43,1,1.16,0.38,1/11,hold,250.05-459.77,-6.41,33.0,342.0,321.15,Buy,548.98 thousand,Healthcare,Diagnostics & Research,1.458,325.42,384.48,1.06,0.8,0.26
VTGN,1.21,2.43,85.91,-28.12,0,0.02,0.01,0/11,buy,1.9-4.75,-11.7,49.0,15.0,14.0,Buy time,138.39 thousand,Healthcare,Biotechnology,0.558,2.61,3.1,1.07,0.78,0.09
KRUS,1.21,62.15,118.19,2.24,-4,0.12,0.62,-4/11,buy,40.03-121.99,14.12,49.0,110.0,87.22,Buy time,341.88 thousand,Consumer Cyclical,Restaurants,1.73,61.2,71.61,0.98,0.87,0.13
NU,1.22,12.48,52.53,-13.56,-1,0.02,0.19,-1/11,hold,9.01-16.145,4.29,23.0,18.9,16.51,Buy time,56.88 million,Financial Services,Banks - Regional,1.14,11.94,14.13,0.96,0.88,0.19
BTCM,1.24,1.88,216.35,-42.98,-2,1,1,-2/11,hold,1.22-4.27,-0.53,56.00000000000001,0.1,0.1,Buy,81.92 thousand,Technology,Information Technology Services,2.779,2.06,2.55,1.1,0.74,2.5
ETW,1.24,8.28,80.53,1.56,0,1,1,0/11,buy,6.93-8.74,-0.3,5.0,0.1,0.1,Buy time,473.67 thousand,Financial Services,Asset Management,0.887,8.22,10.13,0.99,0.82,0.25
LIF,1.25,44.6,52.78,16.26,-3,0.08,0.44,-3/11,buy,26.0-52.765,7.63,15.0,60.0,57.36,Buy time,675.38 thousand,Technology,Software - Application,0.903,41.68,50.96,0.93,0.88,0.47
ARDC,1.25,13.78,84.58,-24.65,1,1,1,1/11,,11.52-15.62,-1.36,12.0,0.1,0.1,Buy time,125.38 thousand,Financial Services,Asset Management,1,14.14,17.68,1.03,0.78,0.63
BCX,1.25,9.04,79.97,10.22,0,1,1,0/11,,7.84-9.74,-3.23,7.000000000000001,0.1,0.1,- +Buy time -,290.74 thousand,Financial Services,Asset Management,1,8.97,10.85,0.99,0.83,0.17
CPB,1.26,35.82,36.44,-8.54,0,0.04,0.04,0/11,hold,35.35-52.81,-6.42,32.0,61.33,52.05,Sell ALL,3.33 million,Consumer Defensive,Packaged Foods,0.183,38.63,46.22,1.08,0.77,0.17
CNOB,1.26,23.67,49.57,-33.44,1,0.14,0.31,1/11,buy,17.07-29.31,-1.44,19.0,31.0,30.5,Buy time,215.13 thousand,Financial Services,Banks - Regional,1.076,24.53,29.23,1.04,0.81,0.16
WT,1.27,9.11,94.3,-6.12,-2,0.0,-0.01,-2/11,buy,7.47-12.45,5.65,27.0,14.0,12.65,- +Buy time -,1.68 million,Financial Services,Asset Management,1.255,8.98,10.75,0.99,0.85,0.14
PH,1.27,621.91,62.29,-21.93,0,0.52,0.08,0/11,buy,488.45-718.44,-1.3,13.0,850.0,776.04,Buy time,1.03 million,Industrials,Specialty Industrial Machinery,1.383,635.02,756.0,1.02,0.82,0.32
BCOW,1.31,9.97,5.76,9.09,-2,1,1,-2/11,,7.11-10.74,1.2,7.000000000000001,0.1,0.1,Sell ALL,6.15 thousand,Financial Services,Banks - Regional,0.09,9.96,11.82,1.0,0.84,2.5
CMU,1.33,3.38,43.17,-9.6,1,1,1,1/11,,3.18-3.7,-3.51,9.0,0.1,0.1,- Buy time -,51.31 thousand,Financial Services,Asset Management,0.57,3.5,4.19,1.04,0.81,0.69
CFFN,1.33,5.76,44.19,-10.13,0,0.03,0.23,0/11,hold,4.9-7.2,-0.09,20.0,6.5,6.38,- +Buy time -,796.45 thousand,Financial Services,Banks - Regional,0.497,5.8,6.96,1.01,0.83,0.16
AME,1.33,170.23,111.05,-20.1,0,0.08,0.05,0/11,buy,145.02-198.33,-4.02,14.000000000000002,225.0,207.9,- +Buy time -,1.54 million,Industrials,Specialty Industrial Machinery,1.141,176.46,207.44,1.04,0.82,0.05
NMAI,1.34,12.09,89.43,4.25,0,1,1,0/11,,10.212-13.5,-0.08,10.0,0.1,0.1,Buy time,133.22 thousand,,,1,12.04,14.32,1.0,0.84,0.1
STRM,1.34,2.98,118.69,-19.54,-2,-0.15,-0.25,-2/11,,1.82-9.75,-4.04,69.0,22.49999,22.5,- +Buy time -,13.88 thousand,Healthcare,Health Information Services,1.747,3.18,3.91,1.07,0.76,0.47
PRLD,1.34,0.88,70.48,-6.4,-4,0.13,0.28,-4/11,strongBuy,0.61-6.8,16.67,87.0,5.0,4.17,Buy time,167.28 thousand,Healthcare,Biotechnology,1.339,0.85,1.0,0.97,0.88,0.12
CXAI,1.35,1.16,-19.32,-69.34,-2,0.02,0.08,-2/11,strongBuy,0.764-4.06,14.48,71.0,4.0,4.0,Buy time,1.62 million,Technology,Software - Application,1.074,1.19,1.65,1.03,0.7,2.5
BHP,1.36,49.09,70.15,7.61,-1,1,1,-1/11,buy,39.73-63.21,-1.98,22.0,58.0,54.95,Buy time,3.19 million,Basic Materials,Other Industrial Metals & Mining,0.782,48.85,59.14,1.0,0.83,0.12
ARLO,1.36,10.36,153.98,-8.88,-2,0.01,0.01,-2/11,strongBuy,7.84-17.64,-4.92,41.0,22.0,19.88,Buy time,995.62 thousand,Industrials,Building Products & Equipment,1.719,10.74,12.52,1.04,0.83,0.16
HNST,1.37,5.01,220.92,-34.97,-2,0.16,7.35,-2/11,buy,2.4-8.97,-0.9,44.0,9.5,8.46,Buy time,3.30 million,Consumer Defensive,Household & Personal Products,2.436,5.22,6.12,1.04,0.82,0.4
SPFI,1.37,34.09,-3.87,-12.02,0,0.33,0.5,0/11,strongBuy,25.13-40.905,3.04,17.0,45.0,43.75,Buy time,35.36 thousand,Financial Services,Banks - Regional,0.462,33.95,40.8,1.0,0.84,0.34
GDOT,1.38,8.25,144.15,-7.53,-3,-0.02,-0.2,-3/11,hold,6.12-13.58,8.48,39.0,14.0,12.38,- +Buy time -,874.51 thousand,Financial Services,Credit Services,0.869,8.21,9.74,1.0,0.85,0.19
BITF,1.39,1.04,251.24,-44.48,-2,0.09,1.92,-2/11,buy,0.673-3.28,-3.85,68.0,4.5,3.88,Buy time,25.86 million,Financial Services,Capital Markets,3.975,1.13,1.27,1.09,0.82,0.1
NZF,1.4,11.98,54.36,-7.1,1,1,1,1/11,,10.98-13.24,-0.39,10.0,0.1,0.1,Buy time,560.18 thousand,Financial Services,Asset Management,0.623,12.19,14.59,1.02,0.82,0.22
HBT,1.42,23.76,33.93,-11.43,0,0.09,0.16,0/11,hold,18.161-26.25,1.37,9.0,28.0,26.5,- +Buy time -,32.65 thousand,Financial Services,Banks - Regional,0.608,23.8,28.44,1.0,0.84,0.23
SUI,1.42,131.2,77.07,20.92,-2,-0.51,-4.55,-2/11,hold,109.22-147.83,0.41,11.0,160.0,150.15,Buy time,795.83 thousand,Real Estate,REIT - Residential,0.853,129.61,153.48,0.99,0.85,0.1
KTF,1.42,9.12,45.69,-9.48,1,1,1,1/11,,8.75-10.22,-1.54,11.0,0.1,0.1,Buy,133.06 thousand,Financial Services,Asset Management,0.489,9.34,11.43,1.02,0.8,0.57
ARCT,1.42,12.9,200.69,-29.62,-2,0.14,-0.5,-2/11,buy,8.04-45.0,-3.88,71.0,140.0,105.15,Buy time,405.15 thousand,Healthcare,Biotechnology,3.414,14.03,15.82,1.09,0.82,0.04
ECCV,1.42,22.59,80.07,-0.53,-2,1,1,-2/11,,21.94-23.53,-1.81,4.0,0.1,0.1,- Buy time -,9.80 thousand,N/A,N/A,1,22.88,36.35,1.01,0.62,2.5
RCI,1.43,25.39,85.37,-15.86,0,0.12,0.08,0/11,strongBuy,23.18-41.84,-11.3,39.0,55.421566,48.19,- +Buy time -,1.14 million,Communication Services,Telecom Services,0.734,27.18,32.54,1.07,0.78,0.13
OLED,1.45,144.39,94.46,24.09,-2,0.15,0.15,-2/11,buy,103.7-237.0,-6.9,39.0,213.0,195.39,Buy time,799.39 thousand,Technology,Electronic Components,1,144.21,172.47,1.0,0.84,0.27
SNSE,1.46,0.4,33.62,-32.77,1,0.05,0.15,1/11,buy,0.25-1.94,-14.25,79.0,4.0,4.0,- +Buy time -,159.14 thousand,Healthcare,Biotechnology,0.205,0.44,0.53,1.1,0.75,0.52
TOST,1.46,36.27,86.16,-29.83,0,0.06,0.43,0/11,hold,21.32-44.115,3.23,18.0,50.0,45.48,Buy time,7.29 million,Technology,Software - Infrastructure,2.002,36.78,43.16,1.01,0.84,0.12
ACLX,1.46,66.29,44.52,11.16,-1,-0.64,-1.8,-1/11,buy,47.88-107.37,-7.63,38.0,134.0,124.7,Buy time,580.98 thousand,Healthcare,Biotechnology,0.332,67.1,79.78,1.01,0.83,0.09
IIM,1.48,11.87,51.91,-3.81,1,1,1,1/11,,10.96-13.1,0.24,9.0,0.1,0.1,Buy time,145.03 thousand,Financial Services,Asset Management,0.68,12.0,14.42,1.01,0.82,0.11
FVCB,1.48,11.63,-28.18,-9.86,-1,0.04,0.17,-1/11,hold,9.49-14.5,9.29,20.0,12.5,12.5,Buy time,66.93 thousand,Financial Services,Banks - Regional,0.208,11.18,17.44,0.96,0.67,1.15
OIA,1.49,5.88,60.43,-6.4,1,1,1,1/11,,5.43-6.99,-0.34,16.0,0.1,0.1,Buy time,173.72 thousand,Financial Services,Asset Management,0.76,6.01,7.11,1.02,0.83,0.19
HLI,1.5,168.74,-9.85,-20.96,1,0.27,0.2,1/11,hold,127.14-192.1,3.5,12.0,195.0,182.79,Buy time,444.40 thousand,Financial Services,Capital Markets,0.848,167.31,197.09,0.99,0.86,0.16
EEX,1.51,4.6,10.07,30.87,-3,0.05,0.61,-3/11,strongBuy,3.215-6.74,8.04,32.0,8.0,7.95,Buy time,161.97 thousand,Communication Services,Advertising Agencies,0.838,4.14,4.89,0.9,0.94,0.12
SDHY,1.51,16.16,97.0,-1.26,0,1,1,0/11,,14.97-16.97,-1.17,5.0,0.1,0.1,Buy time,89.40 thousand,,,1,16.32,19.67,1.01,0.82,0.55
SMFG,1.52,13.88,51.57,-9.78,2,0.02,0.23,2/11,buy,10.74-16.74,-17.55,17.0,16.02706,16.03,Buy time,2.03 million,Financial Services,Banks - Diversified,0.267,14.97,18.06,1.08,0.77,0.2
MMM,1.53,142.28,111.85,-10.21,0,0.25,0.16,0/11,buy,95.01-156.35,-7.68,9.0,184.0,166.29,- +Buy time -,4.46 million,Industrials,Conglomerates,1.06,147.95,176.14,1.04,0.81,0.19
SLDP,1.54,1.13,92.4,-35.41,-1,-0.03,-0.24,-1/11,strongBuy,0.68-2.7,2.57,57.99999999999999,3.0,2.5,Buy time,2.01 million,Consumer Cyclical,Auto Parts,1.442,1.19,1.4,1.05,0.81,0.13
COMM,1.55,4.77,239.07,28.75,-3,0.22,6.83,-3/11,hold,0.917-7.19,-15.93,34.0,7.0,6.0,Buy time,7.05 million,Technology,Communication Equipment,1.99,5.22,6.17,1.09,0.77,0.3
ADCT,1.56,1.45,155.62,11.15,-1,0.09,0.23,-1/11,buy,1.05-5.17,-25.95,72.0,10.0,9.1,Buy time,418.29 thousand,Healthcare,Biotechnology,1.556,1.57,1.85,1.08,0.78,0.18
NEOV,1.56,3.15,-107.79,35.08,-4,-0.01,-0.5,-4/11,strongBuy,1.8-6.109,20.12,48.0,7.5,7.5,Buy time,258.85 thousand,Industrials,Electrical Equipment & Parts,1,2.84,3.42,0.9,0.92,0.38
CAG,1.56,23.73,29.22,-7.74,1,0.01,0.01,1/11,hold,23.06-33.24,-7.6,28.999999999999996,31.0,29.14,Sell ALL,6.40 million,Consumer Defensive,Packaged Foods,0.267,25.5,30.77,1.07,0.77,0.14
MCB,1.57,63.1,21.14,7.41,-2,0.28,0.19,-2/11,strongBuy,37.1-69.56,11.95,9.0,81.0,78.17,Buy time,149.80 thousand,Financial Services,Banks - Regional,0.956,59.09,69.77,0.94,0.9,0.29
BGS,1.58,6.78,37.27,64.44,-3,-0.06,-0.31,-3/11,hold,5.45-11.72,-3.37,42.0,8.0,7.64,Sell ALL,2.04 million,Consumer Defensive,Packaged Foods,0.791,6.71,7.98,0.99,0.85,0.05
GBAB,1.59,15.34,84.39,-1.25,0,1,1,0/11,,14.35-18.52,0.59,17.0,0.1,0.1,Buy time,119.88 thousand,Financial Services,Asset Management,1,15.37,19.14,1.0,0.8,0.59
TG,1.59,8.05,82.76,13.36,-1,1,1,-1/11,,4.31-9.22,6.65,13.0,0.1,0.1,Buy time,85.25 thousand,Industrials,Metal Fabrication,0.714,7.68,9.23,0.95,0.87,0.23
BXP,1.6,65.44,47.27,-20.92,1,0.33,0.82,1/11,hold,54.22-90.11,-3.7,27.0,91.0,84.13,- +Buy time -,1.42 million,Real Estate,REIT - Office,1.083,67.59,79.52,1.03,0.82,0.1
ARCO,1.6,7.64,90.3,0.47,-1,0.08,0.38,-1/11,strongBuy,6.66-11.49,-10.25,34.0,14.0,12.48,- +Buy time -,2.18 million,Consumer Cyclical,Restaurants,0.688,8.0,9.92,1.05,0.77,0.64
ANSS,1.61,326.02,80.91,-13.73,0,0.55,0.13,0/11,hold,275.06-363.03,0.91,10.0,360.0,354.0,Buy time,623.23 thousand,Technology,Software - Application,1.203,325.61,388.24,1.0,0.84,0.11
PTC,1.61,160.27,51.1,-11.53,0,0.6,0.51,0/11,buy,133.38-203.09,-0.6,21.0,240.0,212.96,Buy time,1.14 million,Technology,Software - Application,1.174,160.1,189.41,1.0,0.85,0.11
JBL,1.62,151.32,86.29,-13.38,-1,0.23,0.13,-1/11,strongBuy,95.85-174.8,7.82,13.0,184.0,174.38,- +Buy time -,1.59 million,Technology,Electronic Components,1.121,147.82,177.52,0.98,0.85,0.12
TBRG,1.62,26.13,124.12,18.41,-2,-0.81,-2.65,-2/11,buy,7.98-32.0,-3.83,18.0,32.0,30.62,Buy time,189.94 thousand,Healthcare,Health Information Services,0.644,28.1,33.57,1.08,0.78,0.3
OVLY,1.64,26.1,26.75,4.68,0,1,1,0/11,,22.7-32.24,5.79,19.0,0.1,0.1,Buy time,20.91 thousand,Financial Services,Banks - Regional,0.278,25.79,33.41,0.99,0.78,0.52
PRS,1.64,22.83,83.33,-6.24,1,1,1,1/11,,22.35-25.42,-2.06,10.0,0.1,0.1,- +Buy time -,38.04 thousand,N/A,N/A,1,23.21,28.21,1.02,0.81,0.26
PLUS,1.66,63.89,82.71,-23.41,1,-0.19,-0.15,1/11,buy,53.83-106.98,-2.5,40.0,77.0,77.0,- +Buy time -,251.17 thousand,Technology,Software - Application,1.117,64.85,76.09,1.02,0.84,-0.08
